height,weight,label
179,43,thin
151,49,fat
124,62,normal
156,66,normal
191,74,fat
184,51,thin
178,55,thin
184,63,fat
140,39,fat
200,61,thin
179,65,fat
150,80,normal
177,48,thin
167,44,thin
190,69,fat
138,44,fat
134,61,normal
153,41,thin
182,60,thin
134,76,normal
122,74,normal
176,76,fat
199,79,fat
139,44,fat
195,38,thin
167,63,fat
168,57,fat
185,36,thin
168,78,normal
143,44,fat
133,35,fat
195,65,thin
163,49,thin
141,69,normal
190,55,thin
148,66,normal
176,46,thin
151,39,thin
131,36,fat
130,71,normal
194,80,fat
183,44,thin
140,41,fat
165,64,fat
175,66,fat
134,76,normal
175,78,normal
176,38,thin
173,55,thin
184,61,thin
122,80,normal
192,45,thin
168,52,thin
172,57,fat
173,75,normal
126,47,normal
184,38,thin
130,69,normal
148,80,normal
145,64,normal
138,74,normal
193,77,fat
127,65,normal
192,36,thin
157,66,normal
199,64,thin
123,75,normal
147,44,fat
169,72,normal
181,53,thin
167,63,fat
197,41,thin
190,41,thin
128,64,normal
166,41,thin
198,45,thin
184,40,thin
134,43,fat
151,72,normal
177,64,fat
163,51,fat
140,62,normal
197,45,thin
138,55,normal
120,72,normal
188,58,thin
169,42,thin
130,50,normal
141,51,normal
179,44,thin
150,76,normal
142,49,fat
148,76,normal
148,68,normal
186,51,thin
157,74,normal
150,75,normal
171,80,normal
130,65,normal
167,60,fat
143,38,fat
191,67,thin
137,56,normal
165,52,fat
152,35,thin
125,66,normal
153,80,normal
135,80,normal
164,73,normal
181,47,thin
126,51,normal
146,61,normal
130,37,fat
163,77,normal
197,63,thin
146,78,normal
168,55,fat
122,48,normal
135,70,normal
150,61,normal
185,79,fat
156,36,thin
187,75,fat
139,59,normal
168,77,normal
197,35,thin
158,63,normal
150,78,normal
150,50,fat
154,58,fat
128,60,normal
190,56,thin
185,50,thin
198,59,thin
169,58,fat
176,57,thin
168,44,thin
164,48,thin
155,44,thin
153,54,fat
127,47,normal
159,50,fat
193,70,fat
157,47,fat
122,39,normal
165,69,normal
177,66,fat
170,68,fat
153,38,thin
168,36,thin
185,60,thin
189,38,thin
151,70,normal
127,77,normal
152,47,fat
123,37,fat
178,48,thin
193,37,thin
138,57,normal
158,39,thin
139,60,normal
181,37,thin
198,35,thin
190,74,fat
146,71,normal
155,37,thin
135,75,normal
143,41,fat
146,73,normal
199,60,thin
126,74,normal
139,75,normal
185,52,thin
161,37,thin
170,50,thin
131,47,normal
141,59,normal
147,77,normal
137,50,normal
166,56,fat
146,70,normal
177,37,thin
154,79,normal
132,57,normal
125,50,normal
127,67,normal
142,48,fat
143,70,normal
122,79,normal
164,60,fat
163,60,fat
121,78,normal
122,49,normal
138,47,fat
188,53,thin
138,66,normal
163,40,thin
175,66,fat
138,42,fat
181,57,thin
155,42,thin
188,72,fat
148,56,normal
190,55,thin
199,50,thin
156,48,fat
142,60,normal
158,72,normal
200,80,fat
167,44,thin
122,80,normal
141,49,fat
140,35,thin
181,56,thin
136,35,fat
186,58,thin
146,68,normal
191,75,fat
170,35,thin
135,62,normal
197,57,thin
139,48,fat
154,70,normal
136,42,fat
176,70,fat
166,61,fat
134,53,normal
146,59,normal
194,36,thin
131,80,normal
160,41,thin
127,65,normal
179,65,fat
136,42,fat
130,63,normal
146,59,normal
169,64,fat
141,67,normal
177,44,thin
144,43,fat
136,61,normal
133,73,normal
177,77,fat
164,65,fat
189,64,thin
164,72,normal
169,52,thin
149,38,thin
175,56,thin
170,37,thin
121,58,normal
152,58,normal
163,36,thin
148,69,normal
141,46,fat
170,52,thin
195,55,thin
147,55,normal
138,47,fat
200,70,thin
178,80,normal
154,66,normal
191,59,thin
155,55,fat
200,51,thin
145,70,normal
185,58,thin
176,64,fat
181,43,thin
161,53,fat
162,61,fat
149,51,fat
195,73,fat
169,49,thin
132,80,normal
157,55,fat
160,60,fat
157,76,normal
194,54,thin
150,39,thin
161,62,fat
153,66,normal
163,56,fat
159,80,normal
169,46,thin
129,55,normal
174,43,thin
137,77,normal
188,64,thin
163,65,fat
132,41,fat
166,78,normal
181,74,fat
151,66,normal
167,42,thin
200,37,thin
125,62,normal
146,39,thin
191,43,thin
122,69,normal
132,60,normal
136,35,fat
146,77,normal
142,72,normal
178,36,thin
134,73,normal
146,69,normal
140,46,fat
170,55,fat
197,45,thin
156,54,fat
151,74,normal
156,40,thin
184,76,fat
196,56,thin
154,77,normal
196,50,thin
170,38,thin
176,80,normal
127,48,normal
129,67,normal
175,37,thin
175,42,thin
181,67,fat
183,64,fat
165,42,thin
181,79,fat
134,66,normal
145,62,normal
179,40,thin
161,44,thin
173,54,thin
143,64,normal
167,76,normal
168,71,normal
198,36,thin
163,39,thin
168,67,fat
140,49,normal
122,50,normal
122,70,normal
126,35,fat
129,79,normal
136,35,fat
135,76,normal
153,46,fat
141,46,fat
162,47,thin
197,46,thin
177,39,thin
127,68,normal
183,42,thin
161,73,normal
183,40,thin
126,39,fat
143,45,fat
148,35,thin
141,76,normal
165,39,thin
194,78,fat
125,57,normal
174,50,thin
143,51,fat
140,79,normal
134,73,normal
168,68,fat
166,54,fat
162,71,normal
127,79,normal
149,45,fat
127,46,normal
143,62,normal
166,35,thin
199,73,thin
186,51,thin
200,42,thin
147,72,normal
200,53,thin
128,67,normal
187,53,thin
127,44,normal
134,71,normal
165,52,fat
148,68,normal
163,53,fat
126,70,normal
166,77,normal
141,65,normal
122,73,normal
189,74,fat
175,78,normal
124,75,normal
161,69,normal
181,43,thin
200,42,thin
153,61,normal
129,38,fat
187,51,thin
130,67,normal
200,43,thin
130,40,fat
126,78,normal
195,65,thin
156,68,normal
125,45,normal
196,79,fat
191,53,thin
172,55,fat
154,65,normal
188,58,thin
147,41,fat
145,49,fat
132,60,normal
165,60,fat
138,72,normal
192,75,fat
193,76,fat
180,79,fat
124,48,normal
121,45,normal
126,50,normal
124,40,normal
177,74,fat
166,41,thin
146,61,normal
173,41,thin
152,78,normal
148,53,fat
168,55,fat
170,65,fat
150,67,normal
146,45,fat
136,45,fat
188,54,thin
186,38,thin
188,78,fat
170,73,normal
157,72,normal
174,58,fat
161,35,thin
152,53,fat
162,44,thin
140,40,fat
152,46,fat
124,35,fat
130,75,normal
148,52,fat
145,68,normal
134,77,normal
177,37,thin
193,74,fat
134,38,fat
150,52,fat
171,78,normal
196,51,thin
180,60,fat
200,64,thin
120,50,normal
143,65,normal
191,59,thin
162,62,fat
127,61,normal
193,68,thin
124,44,normal
190,35,thin
184,75,fat
150,54,fat
193,61,thin
181,68,fat
147,52,fat
180,44,thin
142,40,fat
169,39,thin
143,46,fat
159,52,fat
150,62,normal
193,43,thin
155,69,normal
134,41,fat
151,44,fat
163,60,fat
123,65,normal
152,43,fat
126,78,normal
173,55,thin
173,40,thin
139,50,normal
177,62,fat
179,62,fat
146,66,normal
135,58,normal
125,65,normal
132,79,normal
161,80,normal
147,42,fat
139,70,normal
168,78,normal
191,60,thin
195,44,thin
141,71,normal
152,63,normal
145,39,fat
143,70,normal
138,70,normal
185,72,fat
152,49,fat
164,44,thin
128,53,normal
178,39,thin
136,54,normal
192,74,fat
132,62,normal
165,54,fat
186,47,thin
141,46,fat
199,54,thin
170,79,normal
148,68,normal
185,54,thin
143,76,normal
142,49,fat
184,40,thin
183,50,thin
161,62,fat
193,50,thin
136,73,normal
145,68,normal
185,65,fat
127,54,normal
194,73,fat
179,55,thin
156,65,normal
165,36,thin
196,80,fat
148,50,fat
129,62,normal
186,56,thin
176,63,fat
141,58,normal
181,52,thin
168,77,normal
164,80,normal
127,80,normal
162,75,normal
137,73,normal
133,46,normal
152,68,normal
159,53,fat
176,69,fat
160,58,fat
186,36,thin
122,71,normal
194,46,thin
147,70,normal
171,56,fat
138,71,normal
149,79,normal
135,73,normal
158,71,normal
190,73,fat
149,37,thin
157,38,thin
130,42,fat
128,49,normal
196,44,thin
186,66,fat
161,57,fat
192,38,thin
180,51,thin
196,35,thin
182,67,fat
137,59,normal
149,73,normal
159,60,fat
144,55,normal
184,58,thin
171,80,normal
124,57,normal
200,56,thin
147,73,normal
143,52,normal
155,35,thin
193,48,thin
189,70,fat
151,74,normal
158,54,fat
135,56,normal
182,65,fat
151,70,normal
172,73,fat
188,46,thin
130,35,fat
139,37,fat
137,74,normal
193,51,thin
155,47,fat
144,69,normal
190,59,thin
190,41,thin
168,73,normal
123,45,normal
165,66,fat
125,38,fat
125,65,normal
192,69,fat
187,62,thin
144,61,normal
127,38,fat
122,70,normal
142,51,normal
126,68,normal
130,78,normal
175,38,thin
133,60,normal
122,66,normal
164,40,thin
199,46,thin
167,57,fat
182,80,fat
137,80,normal
139,75,normal
140,64,normal
199,53,thin
142,47,fat
161,79,normal
130,43,normal
147,71,normal
167,51,thin
158,40,thin
155,58,fat
120,56,normal
125,78,normal
166,39,thin
164,76,normal
185,50,thin
158,63,normal
143,66,normal
173,41,thin
134,52,normal
200,42,thin
134,48,normal
121,58,normal
139,41,fat
130,63,normal
185,57,thin
196,50,thin
198,48,thin
135,36,fat
122,38,normal
192,50,thin
177,63,fat
132,58,normal
158,66,normal
120,71,normal
176,46,thin
176,37,thin
158,58,fat
189,41,thin
187,36,thin
174,45,thin
195,69,thin
141,43,fat
157,74,normal
149,48,fat
200,74,fat
179,60,fat
134,62,normal
134,61,normal
147,55,normal
127,44,normal
120,48,normal
194,46,thin
192,43,thin
133,64,normal
167,77,normal
157,56,fat
182,67,fat
176,65,fat
158,53,fat
140,66,normal
165,54,fat
197,60,thin
144,69,normal
136,52,normal
169,68,fat
187,62,thin
152,44,fat
185,68,fat
120,74,normal
146,60,normal
162,74,normal
184,43,thin
178,80,normal
143,60,normal
167,49,thin
163,63,fat
145,45,fat
164,74,normal
193,68,thin
183,54,thin
133,48,normal
135,76,normal
179,46,thin
142,73,normal
170,43,thin
183,79,fat
194,73,fat
139,64,normal
150,65,normal
134,46,normal
191,68,fat
159,46,thin
143,79,normal
127,68,normal
177,56,thin
121,42,normal
134,73,normal
194,59,thin
122,58,normal
188,67,fat
124,49,normal
169,49,thin
134,36,fat
199,46,thin
165,45,thin
130,68,normal
163,65,fat
163,36,thin
130,61,normal
155,65,normal
161,48,fat
155,66,normal
167,71,normal
197,65,thin
174,59,fat
149,40,thin
176,57,thin
134,39,fat
183,60,thin
169,44,thin
128,37,fat
122,35,fat
124,57,normal
188,74,fat
126,37,fat
148,76,normal
133,66,normal
183,47,thin
153,67,normal
138,46,fat
129,51,normal
137,53,normal
135,51,normal
129,80,normal
145,47,fat
178,47,thin
160,62,fat
148,59,normal
175,61,fat
162,54,fat
164,75,normal
164,69,normal
122,39,normal
189,79,fat
179,52,thin
146,46,fat
120,51,normal
166,60,fat
179,60,fat
174,69,fat
196,47,thin
171,64,fat
166,47,thin
155,75,normal
172,43,thin
129,70,normal
145,53,normal
166,73,normal
134,47,normal
153,66,normal
194,74,fat
199,35,thin
153,36,thin
168,49,thin
123,64,normal
149,78,normal
155,44,thin
174,55,thin
171,44,thin
173,40,thin
165,43,thin
171,72,fat
186,77,fat
142,37,thin
189,54,thin
126,57,normal
158,62,fat
121,35,fat
197,39,thin
127,49,normal
188,77,fat
155,57,fat
135,51,normal
151,37,thin
149,38,thin
166,42,thin
145,65,normal
168,48,thin
128,66,normal
179,53,thin
133,54,normal
173,43,thin
143,59,normal
176,56,thin
168,44,thin
171,74,normal
173,63,fat
178,52,thin
178,39,thin
176,36,thin
161,57,fat
176,44,thin
157,67,normal
141,38,fat
149,41,thin
187,59,thin
129,65,normal
128,45,normal
182,59,thin
191,66,thin
120,37,normal
171,75,normal
161,64,fat
173,64,fat
197,42,thin
145,72,normal
196,80,fat
131,60,normal
142,70,normal
122,57,normal
189,39,thin
156,78,normal
120,74,normal
120,52,normal
122,68,normal
131,43,normal
169,64,fat
136,39,fat
132,61,normal
196,74,fat
135,60,normal
123,48,normal
161,35,thin
157,66,normal
172,56,fat
160,79,normal
155,75,normal
144,36,thin
153,60,normal
163,58,fat
156,39,thin
146,45,fat
151,73,normal
170,76,normal
180,52,thin
145,47,fat
160,64,fat
144,35,thin
171,49,thin
146,42,fat
147,57,normal
198,75,fat
198,52,thin
172,38,thin
186,49,thin
162,73,normal
126,43,normal
128,45,normal
155,44,thin
139,57,normal
159,39,thin
179,37,thin
172,69,fat
173,76,normal
200,74,fat
169,64,fat
146,46,fat
120,37,normal
134,63,normal
122,79,normal
168,44,thin
187,50,thin
162,38,thin
175,43,thin
161,53,fat
182,58,thin
191,69,fat
121,70,normal
136,78,normal
195,36,thin
187,44,thin
189,78,fat
121,58,normal
131,56,normal
181,46,thin
188,47,thin
187,54,thin
167,68,fat
120,49,normal
190,72,fat
146,35,thin
133,47,normal
121,41,normal
134,78,normal
136,58,normal
120,54,normal
121,56,normal
177,60,fat
157,44,thin
163,59,fat
195,77,fat
172,63,fat
168,43,thin
167,39,thin
170,71,fat
157,62,normal
147,78,normal
143,36,thin
198,79,fat
152,77,normal
145,74,normal
126,55,normal
177,71,fat
163,54,fat
163,41,thin
196,68,thin
125,36,fat
195,72,fat
151,77,normal
145,57,normal
176,80,normal
186,80,fat
176,61,fat
128,76,normal
197,73,fat
149,60,normal
164,57,fat
123,55,normal
194,37,thin
192,61,thin
120,69,normal
180,35,thin
127,76,normal
128,61,normal
143,55,normal
141,77,normal
187,64,thin
153,79,normal
121,42,normal
145,79,normal
132,67,normal
174,37,thin
177,71,fat
180,61,fat
133,47,normal
125,58,normal
189,59,thin
191,69,fat
186,61,thin
192,65,thin
133,58,normal
187,80,fat
130,46,normal
177,43,thin
199,65,thin
179,59,thin
172,51,thin
130,70,normal
126,48,normal
177,67,fat
185,38,thin
131,71,normal
150,78,normal
132,36,fat
135,49,normal
155,38,thin
133,57,normal
133,50,normal
194,55,thin
163,35,thin
139,49,normal
196,47,thin
140,69,normal
175,69,fat
138,72,normal
147,78,normal
126,46,normal
185,40,thin
132,36,fat
171,46,thin
190,66,thin
192,52,thin
160,47,thin
132,70,normal
125,56,normal
195,53,thin
199,63,thin
126,75,normal
160,37,thin
126,58,normal
122,67,normal
174,37,thin
141,51,normal
162,72,normal
163,72,normal
159,66,normal
141,42,fat
141,74,normal
185,74,fat
129,79,normal
120,35,fat
157,52,fat
160,71,normal
185,76,fat
125,39,fat
145,64,normal
136,63,normal
162,67,normal
159,50,fat
189,49,thin
152,55,fat
144,65,normal
152,49,fat
167,71,normal
180,38,thin
186,36,thin
151,61,normal
168,53,fat
131,61,normal
154,53,fat
134,70,normal
195,36,thin
181,36,thin
155,51,fat
132,47,normal
122,55,normal
131,58,normal
200,56,thin
161,36,thin
145,57,normal
172,69,fat
187,65,fat
200,68,thin
200,46,thin
168,47,thin
150,79,normal
135,38,fat
140,41,fat
175,58,fat
188,78,fat
130,54,normal
120,65,normal
135,39,fat
139,65,normal
187,40,thin
149,72,normal
186,47,thin
128,64,normal
154,54,fat
170,78,normal
166,56,fat
190,57,thin
157,59,fat
156,77,normal
128,69,normal
180,36,thin
199,56,thin
146,63,normal
195,36,thin
126,62,normal
153,66,normal
129,36,fat
193,53,thin
187,62,thin
200,35,thin
132,43,fat
170,44,thin
191,57,thin
168,52,thin
157,62,normal
157,58,fat
180,35,thin
187,57,thin
123,71,normal
155,79,normal
168,59,fat
162,42,thin
153,76,normal
173,47,thin
150,52,fat
165,39,thin
122,58,normal
153,61,normal
163,80,normal
123,65,normal
175,43,thin
152,59,normal
148,52,fat
162,60,fat
149,43,fat
169,78,normal
163,41,thin
199,50,thin
162,75,normal
166,60,fat
161,63,fat
168,65,fat
142,69,normal
157,64,normal
170,52,thin
136,59,normal
200,70,thin
189,48,thin
147,74,normal
164,75,normal
186,54,thin
142,59,normal
197,73,fat
177,48,thin
181,63,fat
166,41,thin
200,61,thin
179,80,fat
147,78,normal
145,45,fat
194,56,thin
178,42,thin
126,69,normal
196,67,thin
129,51,normal
182,44,thin
129,74,normal
144,51,fat
129,58,normal
124,63,normal
158,57,fat
123,50,normal
128,76,normal
163,65,fat
121,42,normal
192,44,thin
133,71,normal
129,70,normal
138,54,normal
186,45,thin
143,46,fat
131,54,normal
189,50,thin
197,63,thin
128,52,normal
153,79,normal
177,62,fat
166,45,thin
145,41,fat
174,45,thin
133,57,normal
167,77,normal
153,68,normal
146,77,normal
176,38,thin
185,49,thin
124,68,normal
127,51,normal
146,49,fat
153,54,fat
168,45,thin
124,67,normal
155,62,normal
191,75,fat
149,61,normal
193,59,thin
171,73,fat
173,70,fat
145,50,fat
160,76,normal
159,54,fat
153,36,thin
186,61,thin
145,69,normal
177,40,thin
120,46,normal
175,79,normal
154,45,fat
174,45,thin
139,35,thin
174,42,thin
128,42,normal
129,35,fat
135,60,normal
148,65,normal
174,43,thin
175,49,thin
120,44,normal
162,61,fat
143,75,normal
174,77,normal
184,47,thin
124,57,normal
160,58,fat
199,44,thin
161,52,fat
120,58,normal
146,69,normal
164,39,thin
163,59,fat
158,41,thin
168,57,fat
184,62,thin
125,76,normal
191,66,thin
131,52,normal
132,61,normal
160,62,fat
195,42,thin
139,45,fat
199,69,thin
180,46,thin
125,52,normal
188,67,fat
177,37,thin
120,72,normal
191,42,thin
194,47,thin
177,44,thin
179,67,fat
189,40,thin
180,75,fat
186,40,thin
126,74,normal
170,61,fat
167,42,thin
149,53,fat
129,47,normal
168,70,fat
185,63,thin
172,70,fat
188,41,thin
192,45,thin
186,49,thin
138,56,normal
177,59,fat
166,71,normal
170,62,fat
182,40,thin
171,63,fat
157,65,normal
195,66,thin
200,47,thin
133,55,normal
167,79,normal
159,61,fat
164,68,normal
178,77,fat
162,63,fat
194,44,thin
176,53,thin
175,42,thin
172,44,thin
171,36,thin
140,76,normal
168,37,thin
185,40,thin
174,67,fat
157,75,normal
156,46,fat
172,70,fat
184,48,thin
191,36,thin
184,64,fat
195,65,thin
171,76,normal
143,36,thin
170,66,fat
127,79,normal
167,64,fat
185,43,thin
187,42,thin
144,35,thin
140,50,normal
138,65,normal
161,48,fat
178,45,thin
124,76,normal
134,53,normal
159,49,fat
181,44,thin
147,55,normal
191,65,thin
135,56,normal
141,63,normal
145,41,fat
175,71,fat
126,62,normal
126,64,normal
174,62,fat
184,73,fat
123,77,normal
193,66,thin
146,37,thin
165,45,thin
127,52,normal
194,65,thin
121,49,normal
169,70,fat
144,60,normal
189,79,fat
192,59,thin
182,45,thin
158,45,thin
145,39,fat
125,63,normal
186,58,thin
184,53,thin
189,36,thin
149,71,normal
158,69,normal
133,41,fat
128,41,normal
158,44,thin
177,58,fat
132,55,normal
189,57,thin
130,43,normal
182,41,thin
133,74,normal
158,40,thin
144,52,normal
188,73,fat
183,79,fat
144,73,normal
178,75,fat
161,62,fat
154,36,thin
192,57,thin
191,61,thin
149,44,fat
139,64,normal
143,51,fat
164,56,fat
143,38,fat
131,47,normal
183,39,thin
123,48,normal
187,60,thin
194,49,thin
190,53,thin
174,43,thin
190,36,thin
169,44,thin
189,49,thin
140,65,normal
120,61,normal
129,72,normal
171,64,fat
189,77,fat
159,57,fat
131,67,normal
170,67,fat
182,79,fat
162,76,normal
187,39,thin
193,78,fat
158,61,fat
194,77,fat
163,77,normal
147,41,fat
144,68,normal
144,54,normal
159,39,thin
169,54,fat
139,72,normal
121,52,normal
158,39,thin
179,68,fat
184,64,fat
195,56,thin
127,64,normal
143,52,normal
172,38,thin
190,65,thin
144,51,fat
145,59,normal
184,51,thin
137,45,fat
125,42,normal
197,63,thin
132,58,normal
166,54,fat
138,37,fat
168,47,thin
175,48,thin
141,68,normal
195,37,thin
199,35,thin
192,70,fat
121,64,normal
163,80,normal
128,54,normal
185,74,fat
170,41,thin
120,59,normal
188,35,thin
143,64,normal
173,61,fat
131,57,normal
192,75,fat
184,71,fat
126,39,fat
151,41,thin
140,44,fat
155,71,normal
154,71,normal
163,76,normal
149,55,fat
183,48,thin
171,76,normal
139,50,normal
161,56,fat
136,54,normal
168,49,thin
178,44,thin
154,68,normal
126,35,fat
159,56,fat
185,70,fat
156,62,normal
186,60,thin
139,65,normal
146,62,normal
131,79,normal
200,59,thin
197,42,thin
190,40,thin
195,52,thin
179,79,fat
177,44,thin
190,74,fat
173,71,fat
170,43,thin
187,45,thin
138,50,normal
128,43,normal
129,48,normal
140,37,fat
168,58,fat
163,79,normal
182,69,fat
168,50,thin
198,43,thin
180,61,fat
126,74,normal
184,60,thin
167,59,fat
165,38,thin
178,50,thin
131,41,fat
177,75,fat
166,73,normal
160,53,fat
162,58,fat
169,50,thin
129,71,normal
175,58,fat
166,55,fat
126,55,normal
150,70,normal
178,50,thin
194,37,thin
180,63,fat
127,52,normal
125,48,normal
159,62,fat
192,55,thin
135,56,normal
163,75,normal
156,68,normal
151,74,normal
123,59,normal
136,42,fat
124,41,normal
126,74,normal
166,50,thin
154,35,thin
125,75,normal
197,72,fat
188,52,thin
186,42,thin
142,71,normal
145,43,fat
166,73,normal
136,71,normal
131,68,normal
144,58,normal
192,79,fat
132,62,normal
126,53,normal
181,70,fat
166,43,thin
177,62,fat
194,42,thin
165,52,fat
124,67,normal
136,77,normal
187,51,thin
145,35,thin
196,45,thin
129,54,normal
165,48,thin
143,50,fat
154,57,fat
183,68,fat
185,71,fat
151,35,thin
158,77,normal
196,37,thin
128,63,normal
150,55,fat
129,46,normal
159,63,fat
174,80,normal
147,63,normal
135,41,fat
144,77,normal
181,56,thin
167,73,normal
153,59,normal
168,41,thin
187,51,thin
123,56,normal
194,50,thin
131,78,normal
149,61,normal
172,72,fat
158,79,normal
138,53,normal
162,57,fat
142,41,fat
188,38,thin
130,40,fat
185,43,thin
196,72,fat
199,58,thin
163,35,thin
134,62,normal
183,75,fat
186,36,thin
134,63,normal
151,67,normal
164,61,fat
178,76,fat
132,60,normal
157,54,fat
128,52,normal
183,55,thin
170,47,thin
199,63,thin
167,45,thin
152,63,normal
193,66,thin
181,43,thin
152,39,thin
148,61,normal
168,67,fat
130,62,normal
176,75,fat
180,66,fat
124,75,normal
146,71,normal
192,75,fat
181,42,thin
192,43,thin
171,80,normal
135,57,normal
150,71,normal
188,77,fat
176,44,thin
139,71,normal
195,80,fat
161,79,normal
125,71,normal
125,59,normal
179,69,fat
152,78,normal
126,46,normal
138,79,normal
148,50,fat
166,43,thin
200,48,thin
194,40,thin
122,57,normal
168,65,fat
127,60,normal
173,50,thin
177,76,fat
134,49,normal
125,55,normal
145,48,fat
147,76,normal
172,62,fat
124,58,normal
164,52,fat
133,80,normal
200,64,thin
194,47,thin
163,59,fat
168,76,normal
146,36,thin
128,66,normal
152,55,fat
146,72,normal
163,76,normal
189,71,fat
125,78,normal
134,59,normal
178,63,fat
135,80,normal
132,62,normal
169,51,thin
175,54,thin
131,44,normal
192,66,thin
190,74,fat
190,74,fat
177,74,fat
154,51,fat
150,48,fat
198,73,fat
153,68,normal
168,45,thin
135,35,fat
161,66,normal
195,58,thin
140,48,fat
194,57,thin
153,38,thin
168,41,thin
139,36,fat
198,40,thin
178,42,thin
144,72,normal
152,77,normal
192,48,thin
155,68,normal
149,49,fat
128,55,normal
127,53,normal
127,41,normal
191,56,thin
151,75,normal
132,46,normal
193,48,thin
149,53,fat
188,65,thin
196,43,thin
180,62,fat
155,36,thin
130,48,normal
164,43,thin
172,69,fat
137,76,normal
147,79,normal
132,50,normal
188,53,thin
184,65,fat
125,46,normal
192,65,thin
175,50,thin
170,46,thin
125,59,normal
188,52,thin
163,64,fat
193,35,thin
149,39,thin
147,71,normal
193,55,thin
192,67,thin
170,41,thin
161,65,normal
121,61,normal
193,65,thin
178,42,thin
191,43,thin
155,70,normal
144,66,normal
189,71,fat
178,69,fat
151,65,normal
178,47,thin
143,39,fat
169,55,fat
184,41,thin
120,46,normal
150,60,normal
153,41,thin
180,55,thin
149,66,normal
132,61,normal
128,78,normal
166,70,normal
158,69,normal
180,52,thin
133,48,normal
192,69,fat
157,56,fat
127,40,fat
162,78,normal
125,57,normal
123,38,normal
154,40,thin
140,54,normal
168,60,fat
189,74,fat
183,48,thin
143,79,normal
191,35,thin
194,43,thin
184,66,fat
158,66,normal
162,60,fat
163,42,thin
120,66,normal
173,53,thin
147,43,fat
191,37,thin
199,58,thin
182,65,fat
134,41,fat
144,73,normal
147,78,normal
132,61,normal
124,48,normal
154,72,normal
124,39,normal
171,60,fat
162,78,normal
147,57,normal
144,66,normal
137,56,normal
185,40,thin
135,57,normal
197,39,thin
171,72,fat
138,56,normal
186,69,fat
127,55,normal
132,65,normal
157,63,normal
132,77,normal
127,79,normal
195,74,fat
135,36,fat
128,49,normal
165,39,thin
176,65,fat
122,68,normal
152,39,thin
173,54,thin
167,71,normal
175,36,thin
157,43,thin
140,69,normal
128,35,fat
184,46,thin
134,47,normal
176,59,fat
125,68,normal
131,55,normal
170,62,fat
141,62,normal
178,64,fat
132,49,normal
151,63,normal
193,62,thin
165,73,normal
121,74,normal
190,50,thin
200,38,thin
170,62,fat
147,48,fat
127,52,normal
131,65,normal
128,63,normal
182,52,thin
143,68,normal
133,38,fat
187,68,fat
121,44,normal
147,80,normal
135,39,fat
187,73,fat
200,78,fat
197,68,thin
133,75,normal
152,50,fat
162,52,fat
129,40,fat
139,62,normal
195,45,thin
160,69,normal
132,68,normal
182,60,thin
132,46,normal
157,76,normal
194,41,thin
197,42,thin
166,47,thin
181,47,thin
173,62,fat
160,78,normal
140,38,fat
178,55,thin
130,64,normal
167,48,thin
135,74,normal
184,64,fat
139,66,normal
153,52,fat
189,53,thin
121,54,normal
166,62,fat
157,45,thin
136,77,normal
169,65,fat
191,70,fat
172,53,thin
131,75,normal
165,76,normal
133,62,normal
137,38,fat
163,43,thin
129,61,normal
133,44,fat
127,76,normal
182,50,thin
181,70,fat
147,74,normal
165,69,normal
134,44,fat
126,36,fat
128,70,normal
196,75,fat
143,55,normal
189,54,thin
157,41,thin
131,47,normal
149,59,normal
149,67,normal
192,66,thin
191,77,fat
163,66,fat
172,47,thin
123,52,normal
188,52,thin
170,48,thin
126,71,normal
162,49,fat
188,55,thin
159,39,thin
127,50,normal
146,67,normal
120,65,normal
192,71,fat
149,51,fat
132,56,normal
183,67,fat
159,62,fat
158,59,fat
164,78,normal
199,53,thin
164,53,fat
134,60,normal
153,65,normal
153,65,normal
190,39,thin
124,54,normal
134,38,fat
185,71,fat
189,77,fat
122,42,normal
127,52,normal
146,50,fat
131,64,normal
187,70,fat
163,60,fat
185,52,thin
127,78,normal
196,55,thin
159,75,normal
157,80,normal
186,79,fat
147,56,normal
138,47,fat
197,72,fat
152,78,normal
177,74,fat
122,43,normal
153,78,normal
148,44,fat
155,51,fat
185,72,fat
164,54,fat
191,43,thin
143,77,normal
127,35,fat
200,77,fat
149,80,normal
122,62,normal
192,66,thin
196,73,fat
147,61,normal
144,40,fat
188,67,fat
126,39,fat
194,57,thin
188,70,fat
155,42,thin
193,52,thin
200,58,thin
166,65,fat
124,50,normal
176,57,thin
137,50,normal
176,76,fat
194,41,thin
153,70,normal
199,80,fat
148,54,fat
144,72,normal
143,77,normal
141,58,normal
147,56,normal
158,60,fat
150,76,normal
136,74,normal
167,53,fat
126,55,normal
125,63,normal
195,76,fat
196,72,fat
170,54,fat
197,43,thin
127,46,normal
156,53,fat
190,75,fat
145,79,normal
153,78,normal
131,63,normal
147,36,thin
141,57,normal
172,63,fat
123,52,normal
193,40,thin
192,75,fat
136,46,fat
174,52,thin
147,77,normal
144,39,fat
199,68,thin
165,41,thin
189,54,thin
144,77,normal
190,37,thin
200,58,thin
158,78,normal
195,66,thin
164,73,normal
182,39,thin
150,79,normal
173,66,fat
171,43,thin
138,62,normal
144,78,normal
176,65,fat
199,68,thin
172,66,fat
129,45,normal
158,51,fat
123,43,normal
186,74,fat
158,46,thin
164,75,normal
175,41,thin
169,76,normal
157,44,thin
154,42,thin
176,58,fat
170,70,fat
135,45,fat
158,75,normal
