height,weight,label
150,46,normal
199,106,fat
182,88,fat
125,96,fat
182,38,thin
148,43,normal
189,48,thin
199,85,normal
128,66,fat
131,99,fat
140,39,normal
140,82,fat
126,106,fat
169,86,fat
125,73,fat
183,70,normal
121,114,fat
173,88,fat
129,91,fat
162,100,fat
155,118,fat
129,46,fat
182,71,normal
143,64,fat
141,118,fat
146,51,normal
183,69,normal
154,107,fat
175,48,thin
154,41,thin
161,119,fat
190,37,thin
177,35,thin
145,102,fat
133,57,fat
162,38,thin
128,75,fat
122,45,fat
121,42,fat
150,40,thin
164,57,normal
178,59,normal
182,43,thin
164,80,fat
164,100,fat
145,41,normal
153,80,fat
140,95,fat
194,96,fat
123,105,fat
129,38,normal
173,61,normal
134,48,fat
180,118,fat
140,92,fat
125,78,fat
138,94,fat
193,78,normal
123,106,fat
146,56,fat
136,94,fat
181,91,fat
125,88,fat
128,43,fat
163,42,thin
120,86,fat
174,76,fat
135,94,fat
152,54,normal
134,101,fat
121,58,fat
164,78,fat
154,75,fat
198,79,normal
165,35,thin
179,71,normal
153,82,fat
159,88,fat
135,61,fat
167,85,fat
161,107,fat
144,73,fat
143,108,fat
181,40,thin
154,91,fat
128,81,fat
145,95,fat
194,76,normal
141,42,normal
135,61,fat
154,116,fat
159,76,fat
170,107,fat
144,65,fat
194,45,thin
168,100,fat
135,39,normal
173,81,fat
154,39,thin
128,61,fat
141,74,fat
139,109,fat
181,101,fat
147,35,thin
128,118,fat
184,39,thin
143,46,normal
124,111,fat
124,84,fat
142,81,fat
135,89,fat
193,58,thin
126,68,fat
159,97,fat
195,87,normal
197,109,fat
171,55,normal
127,90,fat
130,112,fat
146,43,normal
197,61,thin
156,59,normal
128,91,fat
124,84,fat
178,97,fat
135,88,fat
122,101,fat
163,82,fat
134,81,fat
141,54,fat
163,107,fat
164,57,normal
156,119,fat
129,52,fat
166,70,fat
168,53,normal
156,55,normal
122,93,fat
199,48,thin
181,96,fat
175,46,thin
141,50,fat
191,104,fat
160,80,fat
141,68,fat
133,78,fat
124,79,fat
132,39,normal
161,49,normal
153,61,fat
166,58,normal
137,78,fat
128,97,fat
169,72,fat
188,101,fat
184,74,normal
145,75,fat
124,86,fat
143,64,fat
193,68,thin
126,104,fat
184,98,fat
194,81,normal
154,89,fat
176,67,normal
172,97,fat
122,39,fat
175,111,fat
179,119,fat
170,60,normal
160,93,fat
181,117,fat
162,64,normal
131,98,fat
165,84,fat
182,79,normal
183,45,thin
143,39,normal
129,50,fat
193,118,fat
140,60,fat
177,67,normal
189,82,normal
145,71,fat
137,71,fat
195,51,thin
156,104,fat
173,50,thin
125,74,fat
192,101,fat
190,84,normal
167,117,fat
174,67,normal
131,55,fat
156,45,thin
186,115,fat
188,91,fat
182,108,fat
192,96,fat
140,52,fat
164,67,normal
182,86,fat
182,37,thin
133,38,normal
135,118,fat
155,39,thin
181,58,thin
175,72,normal
163,38,thin
153,86,fat
149,109,fat
126,49,fat
132,74,fat
123,101,fat
173,36,thin
163,105,fat
175,105,fat
175,109,fat
178,99,fat
159,80,fat
133,52,fat
198,107,fat
138,39,normal
189,47,thin
194,101,fat
159,76,fat
184,76,normal
194,64,thin
148,68,fat
137,65,fat
191,95,fat
120,65,fat
185,82,normal
181,43,thin
184,101,fat
193,70,normal
189,72,normal
130,106,fat
159,78,fat
193,98,fat
166,89,fat
144,90,fat
160,52,normal
125,45,fat
183,48,thin
147,100,fat
152,44,normal
137,70,fat
136,54,fat
140,38,normal
197,57,thin
157,49,normal
131,101,fat
135,100,fat
123,89,fat
191,77,normal
180,83,fat
169,53,normal
193,85,normal
196,35,thin
127,72,fat
158,43,thin
169,104,fat
183,44,thin
141,79,fat
130,70,fat
122,53,fat
141,89,fat
121,90,fat
126,103,fat
138,69,fat
190,35,thin
197,70,thin
172,60,normal
124,45,fat
194,78,normal
192,58,thin
188,49,thin
165,87,fat
125,82,fat
133,118,fat
185,96,fat
125,117,fat
124,108,fat
151,63,fat
178,56,thin
128,62,fat
184,113,fat
187,116,fat
124,44,fat
185,35,thin
143,92,fat
150,109,fat
194,59,thin
159,95,fat
132,39,normal
188,44,thin
199,43,thin
129,106,fat
188,80,normal
184,65,normal
136,113,fat
179,105,fat
121,71,fat
197,59,thin
197,68,thin
176,69,normal
129,75,fat
195,88,normal
180,56,thin
156,54,normal
192,60,thin
172,100,fat
169,61,normal
178,85,fat
180,67,normal
139,62,fat
158,113,fat
120,46,fat
129,112,fat
191,114,fat
172,119,fat
181,37,thin
181,61,normal
153,37,thin
178,113,fat
162,66,fat
145,61,fat
154,97,fat
169,41,thin
172,81,fat
137,117,fat
172,105,fat
138,96,fat
133,68,fat
172,82,fat
136,117,fat
139,99,fat
170,57,normal
153,119,fat
169,67,normal
173,99,fat
151,40,thin
155,80,fat
175,106,fat
159,77,fat
138,60,fat
130,44,fat
175,104,fat
167,37,thin
150,112,fat
152,103,fat
134,102,fat
137,114,fat
145,104,fat
190,93,fat
128,99,fat
155,89,fat
165,42,thin
164,90,fat
178,113,fat
190,87,normal
153,36,thin
126,110,fat
160,79,fat
162,119,fat
199,55,thin
199,99,normal
141,100,fat
140,47,normal
180,111,fat
189,97,fat
157,100,fat
178,61,normal
137,86,fat
129,76,fat
154,96,fat
144,64,fat
189,74,normal
125,46,fat
189,115,fat
194,43,thin
120,96,fat
178,81,fat
195,61,thin
189,45,thin
154,69,fat
167,65,normal
171,77,fat
129,115,fat
126,90,fat
156,118,fat
158,75,fat
199,71,thin
193,105,fat
144,62,fat
135,96,fat
141,93,fat
135,46,fat
148,106,fat
140,115,fat
198,45,thin
199,102,fat
172,52,thin
139,39,normal
138,66,fat
183,67,normal
159,53,normal
193,114,fat
120,116,fat
138,93,fat
156,109,fat
172,50,thin
151,47,normal
190,70,normal
171,50,thin
191,50,thin
195,95,normal
178,67,normal
168,88,fat
168,101,fat
191,77,normal
167,80,fat
159,99,fat
192,57,thin
161,112,fat
178,60,normal
160,118,fat
176,105,fat
177,60,normal
146,42,normal
137,40,normal
199,79,normal
174,115,fat
136,58,fat
188,115,fat
140,61,fat
150,37,thin
165,81,fat
197,51,thin
171,88,fat
191,68,normal
186,105,fat
139,35,thin
141,84,fat
139,72,fat
123,39,fat
131,87,fat
141,41,normal
194,79,normal
142,98,fat
177,116,fat
122,111,fat
168,70,normal
198,49,thin
155,67,fat
161,97,fat
166,100,fat
192,52,thin
157,75,fat
177,58,normal
170,78,fat
179,80,normal
134,54,fat
165,94,fat
134,72,fat
194,83,normal
187,101,fat
167,104,fat
127,41,fat
151,65,fat
152,83,fat
126,78,fat
182,52,thin
149,73,fat
174,108,fat
173,39,thin
182,63,normal
155,88,fat
159,105,fat
138,48,fat
153,56,normal
128,99,fat
141,79,fat
168,86,fat
187,78,normal
162,35,thin
196,51,thin
155,58,normal
169,88,fat
136,105,fat
175,42,thin
148,39,thin
157,71,fat
151,51,normal
177,36,thin
168,81,fat
188,84,normal
155,39,thin
130,103,fat
132,92,fat
148,108,fat
155,100,fat
140,100,fat
155,90,fat
128,39,normal
199,90,normal
149,76,fat
155,35,thin
175,82,fat
155,82,fat
163,73,fat
186,57,thin
130,47,fat
126,100,fat
157,116,fat
186,35,thin
160,106,fat
191,110,fat
139,60,fat
185,100,fat
147,87,fat
183,48,thin
178,60,normal
171,72,normal
137,65,fat
138,45,normal
154,35,thin
124,76,fat
151,48,normal
168,77,fat
147,97,fat
138,86,fat
189,52,thin
128,43,fat
156,99,fat
134,75,fat
191,102,fat
188,83,normal
140,76,fat
153,73,fat
159,89,fat
194,80,normal
129,89,fat
165,77,fat
198,70,thin
183,59,thin
165,52,normal
146,118,fat
193,85,normal
183,92,fat
122,105,fat
175,116,fat
199,91,normal
172,78,fat
174,113,fat
194,61,thin
187,100,fat
143,40,normal
179,95,fat
196,91,normal
197,50,thin
181,73,normal
143,87,fat
169,108,fat
168,111,fat
156,91,fat
145,61,fat
120,71,fat
165,93,fat
122,64,fat
120,37,fat
169,82,fat
167,83,fat
187,43,thin
184,91,fat
123,64,fat
195,78,normal
165,41,thin
122,49,fat
130,39,normal
146,46,normal
194,77,normal
156,92,fat
157,72,fat
194,69,thin
155,37,thin
199,108,fat
150,78,fat
186,101,fat
187,98,fat
173,70,normal
144,40,normal
178,93,fat
160,36,thin
184,106,fat
151,117,fat
142,52,fat
135,61,fat
153,86,fat
186,94,fat
134,36,normal
143,107,fat
160,39,thin
157,47,normal
146,68,fat
190,109,fat
128,97,fat
141,62,fat
142,55,fat
174,69,normal
130,86,fat
151,67,fat
123,37,normal
174,98,fat
164,56,normal
166,65,normal
175,65,normal
127,97,fat
172,114,fat
146,118,fat
170,99,fat
172,109,fat
145,75,fat
179,40,thin
152,97,fat
188,109,fat
136,60,fat
169,75,fat
178,103,fat
130,88,fat
134,116,fat
185,65,normal
125,48,fat
170,74,fat
165,52,normal
181,51,thin
181,69,normal
125,48,fat
150,102,fat
159,75,fat
164,43,thin
193,65,thin
124,56,fat
145,83,fat
132,116,fat
185,118,fat
158,82,fat
174,93,fat
161,59,normal
186,68,normal
141,103,fat
143,104,fat
126,39,normal
174,104,fat
144,72,fat
149,112,fat
157,95,fat
150,70,fat
157,92,fat
152,35,thin
197,96,normal
170,88,fat
153,72,fat
199,106,fat
161,44,thin
122,79,fat
141,113,fat
149,83,fat
180,62,normal
157,62,fat
147,50,normal
179,108,fat
157,79,fat
144,108,fat
126,116,fat
140,105,fat
185,79,normal
138,57,fat
165,85,fat
195,40,thin
121,56,fat
178,89,fat
186,42,thin
130,101,fat
160,89,fat
198,61,thin
150,103,fat
180,39,thin
155,59,normal
147,36,thin
181,55,thin
170,101,fat
150,45,normal
143,57,fat
186,90,fat
162,44,thin
196,95,normal
171,38,thin
123,38,fat
127,65,fat
141,76,fat
179,93,fat
128,91,fat
133,62,fat
140,52,fat
157,76,fat
141,91,fat
140,44,normal
129,107,fat
191,57,thin
187,89,fat
163,105,fat
123,95,fat
196,53,thin
127,40,normal
178,62,normal
133,112,fat
122,99,fat
155,37,thin
182,105,fat
137,101,fat
188,55,thin
147,105,fat
176,80,fat
141,93,fat
146,54,fat
187,57,thin
174,112,fat
196,59,thin
155,87,fat
160,115,fat
152,93,fat
198,110,fat
148,57,fat
192,60,thin
140,108,fat
195,39,thin
144,49,normal
171,53,thin
199,87,normal
154,107,fat
199,64,thin
174,36,thin
199,87,normal
180,65,normal
167,102,fat
151,96,fat
174,78,fat
132,58,fat
157,44,thin
197,65,thin
198,39,thin
175,63,normal
182,115,fat
191,93,fat
184,37,thin
140,100,fat
148,93,fat
123,92,fat
123,109,fat
184,64,normal
157,45,thin
165,102,fat
134,55,fat
158,108,fat
142,76,fat
130,111,fat
126,67,fat
179,85,fat
178,85,fat
175,94,fat
144,77,fat
198,112,fat
151,72,fat
135,83,fat
167,55,normal
169,118,fat
176,63,normal
134,45,fat
172,69,normal
153,103,fat
162,37,thin
135,75,fat
175,72,normal
125,116,fat
168,43,thin
183,76,normal
176,53,thin
193,52,thin
174,44,thin
176,40,thin
142,69,fat
194,82,normal
165,95,fat
168,50,thin
167,65,normal
169,79,fat
164,54,normal
126,117,fat
148,102,fat
124,115,fat
130,99,fat
160,89,fat
196,101,fat
162,49,normal
184,59,thin
122,68,fat
128,35,normal
172,46,thin
189,46,thin
152,106,fat
135,98,fat
140,55,fat
198,97,normal
182,82,normal
131,100,fat
177,76,normal
168,101,fat
147,52,normal
143,49,normal
191,49,thin
191,72,normal
142,35,thin
150,50,normal
156,46,normal
171,112,fat
134,50,fat
156,84,fat
121,55,fat
187,38,thin
150,100,fat
199,97,normal
198,50,thin
169,51,thin
186,45,thin
152,58,fat
129,117,fat
142,94,fat
130,37,normal
133,85,fat
158,118,fat
153,107,fat
149,115,fat
180,102,fat
124,62,fat
122,66,fat
172,112,fat
199,58,thin
171,85,fat
123,104,fat
199,91,normal
199,90,normal
182,96,fat
158,38,thin
163,46,thin
134,115,fat
178,48,thin
158,71,fat
182,50,thin
195,52,thin
168,65,normal
156,63,fat
183,58,thin
167,40,thin
149,76,fat
194,106,fat
139,60,fat
151,44,normal
162,112,fat
176,57,thin
186,38,thin
161,109,fat
161,65,fat
185,102,fat
193,115,fat
199,67,thin
157,114,fat
168,92,fat
155,70,fat
159,86,fat
175,43,thin
195,75,normal
168,74,fat
130,63,fat
126,77,fat
190,51,thin
129,41,normal
135,57,fat
162,114,fat
192,54,thin
197,82,normal
194,80,normal
128,99,fat
174,102,fat
177,67,normal
197,80,normal
190,67,normal
153,104,fat
189,50,thin
135,48,fat
166,78,fat
169,103,fat
198,96,normal
140,45,normal
147,53,normal
147,75,fat
186,115,fat
146,93,fat
125,81,fat
152,94,fat
164,45,thin
198,53,thin
179,75,normal
128,104,fat
153,53,normal
140,43,normal
172,61,normal
135,117,fat
188,92,fat
143,48,normal
198,56,thin
193,87,normal
154,56,normal
133,110,fat
151,67,fat
135,75,fat
192,42,thin
143,100,fat
147,63,fat
138,92,fat
184,119,fat
192,89,normal
152,47,normal
159,94,fat
132,72,fat
158,99,fat
185,61,thin
126,100,fat
166,113,fat
190,103,fat
122,109,fat
160,108,fat
157,97,fat
163,57,normal
191,82,normal
164,55,normal
183,98,fat
155,107,fat
133,41,normal
166,58,normal
193,77,normal
197,77,normal
148,59,fat
182,96,fat
164,68,fat
134,66,fat
196,95,normal
156,41,thin
167,86,fat
146,47,normal
135,65,fat
152,37,thin
139,82,fat
128,90,fat
152,114,fat
166,91,fat
130,74,fat
137,70,fat
157,89,fat
190,112,fat
167,44,thin
173,53,thin
187,51,thin
190,81,normal
187,119,fat
155,53,normal
178,55,thin
192,72,normal
168,39,thin
183,109,fat
182,43,thin
179,75,normal
182,46,thin
172,84,fat
136,117,fat
139,109,fat
164,46,thin
196,45,thin
138,53,fat
188,98,fat
125,72,fat
150,113,fat
124,105,fat
152,50,normal
120,45,fat
186,65,normal
161,48,normal
175,102,fat
164,89,fat
132,39,normal
185,94,fat
195,78,normal
170,40,thin
126,51,fat
192,38,thin
132,40,normal
151,39,thin
184,95,fat
177,99,fat
150,82,fat
142,75,fat
181,101,fat
198,64,thin
174,92,fat
134,71,fat
157,89,fat
125,84,fat
180,84,fat
171,83,fat
197,36,thin
143,104,fat
199,68,thin
148,114,fat
145,92,fat
150,106,fat
149,59,fat
167,79,fat
146,95,fat
184,97,fat
172,107,fat
190,51,thin
123,88,fat
124,52,fat
181,73,normal
189,106,fat
121,66,fat
147,63,fat
190,78,normal
131,89,fat
126,37,normal
127,107,fat
142,117,fat
120,76,fat
150,94,fat
192,95,fat
176,97,fat
159,45,thin
139,117,fat
132,67,fat
125,54,fat
147,46,normal
155,57,normal
146,78,fat
186,91,fat
131,40,normal
169,38,thin
147,50,normal
179,58,thin
189,44,thin
157,117,fat
182,38,thin
125,71,fat
154,49,normal
153,69,fat
191,103,fat
171,57,normal
193,42,thin
132,95,fat
143,36,thin
189,116,fat
151,43,normal
196,72,normal
190,66,thin
160,44,thin
133,112,fat
152,88,fat
154,76,fat
163,56,normal
127,94,fat
160,70,fat
129,70,fat
195,55,thin
135,72,fat
186,83,normal
133,42,normal
123,77,fat
142,43,normal
181,57,thin
163,102,fat
185,60,thin
177,62,normal
156,88,fat
128,118,fat
180,66,normal
142,54,fat
190,77,normal
170,42,thin
154,61,fat
175,57,normal
151,96,fat
159,78,fat
187,57,thin
141,93,fat
139,42,normal
172,36,thin
164,112,fat
179,93,fat
175,84,fat
138,68,fat
195,64,thin
156,74,fat
188,37,thin
190,39,thin
143,115,fat
127,75,fat
146,73,fat
175,61,normal
181,50,thin
135,59,fat
142,110,fat
168,56,normal
122,47,fat
197,61,thin
197,70,thin
142,49,normal
192,41,thin
168,58,normal
170,96,fat
178,51,thin
173,55,thin
181,60,thin
197,99,fat
154,69,fat
186,89,fat
140,67,fat
153,96,fat
152,68,fat
132,93,fat
124,50,fat
159,37,thin
177,77,normal
176,112,fat
190,86,normal
190,55,thin
178,94,fat
186,85,normal
128,105,fat
162,74,fat
164,108,fat
163,75,fat
199,46,thin
142,48,normal
187,43,thin
183,63,normal
127,79,fat
180,73,normal
167,95,fat
162,79,fat
178,35,thin
165,104,fat
131,110,fat
134,57,fat
164,50,normal
122,55,fat
187,86,normal
184,85,fat
157,41,thin
157,39,thin
167,111,fat
147,86,fat
171,100,fat
121,52,fat
194,63,thin
163,115,fat
196,72,normal
134,102,fat
157,81,fat
149,48,normal
161,114,fat
175,78,fat
193,110,fat
187,114,fat
120,85,fat
125,80,fat
177,57,thin
149,81,fat
187,84,normal
164,51,normal
127,87,fat
134,78,fat
151,87,fat
184,113,fat
152,84,fat
152,58,fat
177,119,fat
172,47,thin
132,98,fat
164,80,fat
194,114,fat
177,51,thin
126,72,fat
120,80,fat
167,37,thin
148,36,thin
148,69,fat
169,42,thin
166,72,fat
172,86,fat
124,73,fat
183,113,fat
145,78,fat
166,45,thin
120,94,fat
128,92,fat
154,108,fat
144,96,fat
195,48,thin
137,102,fat
182,100,fat
131,62,fat
185,83,normal
173,45,thin
195,63,thin
178,111,fat
138,76,fat
131,53,fat
167,105,fat
169,55,normal
183,50,thin
189,106,fat
120,79,fat
132,95,fat
132,99,fat
129,71,fat
182,108,fat
172,69,normal
126,101,fat
173,40,thin
174,90,fat
160,89,fat
129,47,fat
151,100,fat
130,105,fat
148,46,normal
123,51,fat
191,89,normal
199,75,normal
159,77,fat
196,116,fat
130,54,fat
151,116,fat
174,59,normal
152,59,fat
132,71,fat
177,81,fat
131,44,fat
191,105,fat
163,108,fat
174,106,fat
152,105,fat
153,44,normal
136,114,fat
172,72,normal
196,98,fat
126,41,fat
183,42,thin
121,79,fat
134,64,fat
196,56,thin
199,52,thin
198,69,thin
159,74,fat
175,111,fat
183,78,normal
196,91,normal
144,49,normal
171,55,normal
185,119,fat
185,39,thin
154,119,fat
135,36,normal
176,89,fat
179,60,normal
195,109,fat
199,66,thin
156,113,fat
160,95,fat
181,37,thin
183,38,thin
148,86,fat
185,44,thin
154,78,fat
190,37,thin
136,37,normal
141,105,fat
162,85,fat
129,74,fat
167,37,thin
124,62,fat
171,78,fat
154,117,fat
161,106,fat
191,46,thin
173,53,thin
138,67,fat
166,113,fat
153,63,fat
132,69,fat
176,108,fat
199,41,thin
127,55,fat
124,93,fat
130,99,fat
191,67,thin
135,104,fat
194,114,fat
178,99,fat
125,44,fat
129,94,fat
150,91,fat
198,78,normal
168,98,fat
180,111,fat
158,42,thin
126,80,fat
145,66,fat
182,88,fat
136,82,fat
154,79,fat
150,94,fat
142,47,normal
193,112,fat
135,100,fat
191,80,normal
129,106,fat
161,107,fat
182,55,thin
132,106,fat
180,57,thin
172,65,normal
172,86,fat
190,100,fat
146,68,fat
161,101,fat
138,105,fat
171,84,fat
123,94,fat
170,100,fat
163,51,normal
156,61,fat
128,103,fat
176,43,thin
174,56,thin
182,111,fat
177,119,fat
142,44,normal
169,51,thin
195,48,thin
163,80,fat
186,78,normal
188,109,fat
195,79,normal
144,100,fat
127,64,fat
182,72,normal
181,51,thin
193,69,normal
150,47,normal
162,116,fat
190,108,fat
155,75,fat
131,75,fat
185,61,thin
187,35,thin
177,79,fat
123,117,fat
135,57,fat
133,100,fat
198,87,normal
158,91,fat
137,37,normal
132,85,fat
165,97,fat
162,86,fat
140,100,fat
131,62,fat
199,72,thin
176,52,thin
169,89,fat
125,100,fat
152,62,fat
138,64,fat
156,97,fat
149,110,fat
175,80,fat
160,49,normal
191,105,fat
129,111,fat
139,70,fat
182,56,thin
148,93,fat
125,68,fat
129,83,fat
183,35,thin
140,92,fat
174,117,fat
167,59,normal
186,80,normal
195,119,fat
181,107,fat
140,81,fat
159,46,thin
191,72,normal
140,103,fat
154,97,fat
143,112,fat
184,110,fat
176,66,normal
141,111,fat
199,46,thin
123,117,fat
195,72,normal
142,59,fat
150,77,fat
198,105,fat
120,84,fat
121,43,fat
192,56,thin
149,67,fat
163,76,fat
199,51,thin
166,53,normal
148,119,fat
191,89,normal
154,89,fat
172,53,thin
137,55,fat
121,44,fat
194,92,normal
194,51,thin
165,84,fat
162,43,thin
155,85,fat
176,76,normal
191,118,fat
194,52,thin
142,113,fat
150,63,fat
162,101,fat
139,63,fat
133,84,fat
190,109,fat
169,60,normal
123,101,fat
129,44,fat
126,102,fat
133,84,fat
164,63,normal
135,71,fat
189,43,thin
153,119,fat
180,102,fat
178,64,normal
182,114,fat
167,92,fat
120,111,fat
179,85,fat
129,109,fat
172,96,fat
182,105,fat
176,67,normal
143,57,fat
137,88,fat
151,90,fat
137,59,fat
139,100,fat
141,87,fat
156,61,fat
199,37,thin
197,55,thin
130,83,fat
143,68,fat
157,110,fat
173,96,fat
153,81,fat
184,88,fat
138,74,fat
170,53,thin
132,118,fat
167,87,fat
131,61,fat
146,97,fat
174,69,normal
153,115,fat
155,45,normal
122,98,fat
127,94,fat
193,69,normal
130,87,fat
183,66,normal
167,99,fat
188,96,fat
167,48,thin
186,100,fat
180,70,normal
122,75,fat
140,106,fat
148,42,normal
189,39,thin
153,54,normal
177,91,fat
134,61,fat
148,37,thin
149,70,fat
176,65,normal
133,68,fat
146,91,fat
141,55,fat
187,61,thin
157,71,fat
152,112,fat
130,40,normal
145,92,fat
185,68,normal
146,53,normal
185,119,fat
169,86,fat
194,42,thin
155,95,fat
184,106,fat
191,42,thin
160,66,fat
147,61,fat
177,117,fat
199,56,thin
182,82,normal
194,80,normal
187,38,thin
150,83,fat
178,70,normal
177,66,normal
158,37,thin
169,61,normal
169,44,thin
188,81,normal
122,85,fat
161,95,fat
140,92,fat
191,38,thin
199,105,fat
127,87,fat
183,113,fat
155,83,fat
178,117,fat
195,59,thin
160,35,thin
138,113,fat
135,43,normal
170,37,thin
190,106,fat
188,65,thin
143,97,fat
138,49,fat
165,84,fat
197,64,thin
126,61,fat
180,71,normal
153,46,normal
174,60,normal
128,36,normal
125,51,fat
122,111,fat
193,51,thin
156,45,thin
145,70,fat
179,68,normal
178,79,normal
145,115,fat
173,118,fat
192,92,normal
139,113,fat
125,80,fat
184,119,fat
150,57,fat
172,64,normal
162,78,fat
189,38,thin
153,115,fat
123,102,fat
148,100,fat
147,102,fat
198,102,fat
199,45,thin
182,59,thin
144,58,fat
122,73,fat
127,95,fat
120,41,fat
190,94,fat
178,97,fat
187,102,fat
155,53,normal
164,112,fat
171,80,fat
135,65,fat
138,114,fat
195,74,normal
198,51,thin
151,98,fat
168,52,thin
135,97,fat
129,96,fat
170,60,normal
142,70,fat
145,48,normal
149,42,normal
135,106,fat
143,71,fat
139,54,fat
194,51,thin
195,65,thin
135,65,fat
142,87,fat
184,76,normal
192,44,thin
188,72,normal
141,61,fat
149,69,fat
196,117,fat
159,101,fat
127,61,fat
169,97,fat
194,102,fat
173,118,fat
130,51,fat
170,101,fat
131,90,fat
191,45,thin
133,87,fat
127,49,fat
149,90,fat
195,72,normal
127,47,fat
122,119,fat
152,54,normal
128,35,normal
176,93,fat
162,75,fat
124,67,fat
194,58,thin
197,93,normal
165,114,fat
152,109,fat
142,94,fat
186,72,normal
149,97,fat
148,92,fat
185,41,thin
197,84,normal
191,110,fat
154,74,fat
196,92,normal
156,91,fat
154,72,fat
172,85,fat
173,116,fat
134,94,fat
183,37,thin
164,44,thin
193,102,fat
151,47,normal
165,56,normal
199,50,thin
176,117,fat
142,79,fat
185,107,fat
169,55,normal
162,60,normal
170,63,normal
134,113,fat
138,105,fat
161,111,fat
186,51,thin
192,37,thin
173,103,fat
184,101,fat
161,119,fat
156,106,fat
172,47,thin
125,118,fat
141,86,fat
171,87,fat
131,94,fat
192,114,fat
155,106,fat
132,118,fat
125,59,fat
133,50,fat
150,74,fat
136,84,fat
149,92,fat
150,99,fat
140,104,fat
132,82,fat
126,47,fat
142,89,fat
182,86,fat
165,54,normal
166,44,thin
174,113,fat
151,85,fat
171,79,fat
147,61,fat
179,90,fat
149,48,normal
191,106,fat
144,61,fat
164,37,thin
173,119,fat
128,49,fat
165,54,normal
198,63,thin
136,102,fat
199,41,thin
138,55,fat
148,40,thin
153,39,thin
138,60,fat
152,67,fat
123,41,fat
183,84,fat
136,95,fat
196,109,fat
174,80,fat
134,91,fat
125,81,fat
196,83,normal
149,37,thin
194,57,thin
121,83,fat
142,69,fat
142,58,fat
166,103,fat
189,69,normal
154,79,fat
158,37,thin
130,119,fat
176,96,fat
143,79,fat
161,116,fat
186,93,fat
180,42,thin
188,65,thin
167,116,fat
138,41,normal
148,58,fat
122,106,fat
121,79,fat
125,35,normal
184,48,thin
133,71,fat
188,76,normal
168,118,fat
174,115,fat
159,59,normal
163,87,fat
130,100,fat
137,38,normal
157,113,fat
140,55,fat
136,55,fat
149,73,fat
155,35,thin
194,107,fat
194,118,fat
159,45,thin
175,92,fat
138,102,fat
127,61,fat
157,37,thin
126,105,fat
151,57,normal
186,94,fat
135,48,fat
151,41,thin
189,67,normal
195,63,thin
163,88,fat
162,115,fat
168,62,normal
128,110,fat
187,104,fat
138,38,normal
137,91,fat
164,60,normal
178,95,fat
121,65,fat
150,106,fat
180,50,thin
157,44,thin
161,76,fat
150,62,fat
170,56,normal
170,57,normal
143,53,fat
189,57,thin
131,114,fat
157,69,fat
167,108,fat
192,62,thin
199,112,fat
171,59,normal
176,79,fat
167,118,fat
135,76,fat
178,112,fat
160,51,normal
126,63,fat
125,52,fat
174,64,normal
187,96,fat
151,78,fat
145,45,normal
182,77,normal
180,115,fat
155,108,fat
163,58,normal
159,43,thin
155,38,thin
151,63,fat
168,84,fat
167,97,fat
188,42,thin
148,108,fat
131,104,fat
168,112,fat
181,59,thin
181,92,fat
186,111,fat
160,65,fat
185,90,fat
155,77,fat
126,72,fat
150,110,fat
141,71,fat
175,86,fat
185,69,normal
167,46,thin
162,67,fat
186,47,thin
192,58,thin
165,56,normal
199,91,normal
152,50,normal
176,104,fat
170,66,normal
191,57,thin
132,91,fat
130,50,fat
169,103,fat
137,94,fat
164,42,thin
153,49,normal
141,85,fat
148,48,normal
168,46,thin
125,97,fat
145,55,fat
176,90,fat
155,104,fat
132,83,fat
152,112,fat
170,55,normal
128,99,fat
199,65,thin
188,95,fat
166,59,normal
170,40,thin
174,71,normal
145,112,fat
148,92,fat
186,62,thin
194,102,fat
187,98,fat
150,86,fat
196,111,fat
177,39,thin
131,68,fat
198,52,thin
144,73,fat
188,83,normal
152,53,normal
167,51,thin
171,80,fat
137,72,fat
147,71,fat
176,45,thin
178,45,thin
197,84,normal
170,75,fat
192,92,normal
130,119,fat
175,96,fat
164,75,fat
151,109,fat
158,78,fat
189,113,fat
169,117,fat
171,71,normal
183,57,thin
133,54,fat
193,100,fat
132,85,fat
155,95,fat
133,88,fat
178,40,thin
174,71,normal
158,80,fat
151,99,fat
162,82,fat
187,77,normal
158,85,fat
162,66,fat
158,68,fat
165,110,fat
135,113,fat
162,71,fat
148,85,fat
149,61,fat
193,110,fat
135,51,fat
162,84,fat
159,40,thin
133,97,fat
145,62,fat
121,62,fat
147,97,fat
150,40,thin
122,90,fat
145,36,thin
189,110,fat
156,94,fat
191,56,thin
132,80,fat
189,90,fat
131,52,fat
161,86,fat
137,109,fat
162,47,thin
126,66,fat
179,68,normal
161,37,thin
123,113,fat
172,73,normal
130,52,fat
170,76,fat
147,101,fat
140,64,fat
170,60,normal
170,39,thin
181,63,normal
188,62,thin
153,45,normal
144,66,fat
158,66,fat
162,58,normal
132,44,fat
174,90,fat
196,83,normal
183,104,fat
153,109,fat
121,59,fat
180,63,normal
140,116,fat
153,98,fat
171,63,normal
151,97,fat
149,42,normal
123,73,fat
186,104,fat
189,69,normal
158,92,fat
132,92,fat
132,105,fat
123,72,fat
175,73,normal
190,94,fat
175,52,thin
179,109,fat
149,102,fat
144,109,fat
148,79,fat
182,85,fat
180,69,normal
136,94,fat
139,56,fat
197,105,fat
152,40,thin
